"Submission Date","0 - Nulis","1 - Vienas","2 - Du","3 - Trys","4 - Keturi","5 - Penki","6 - Šeši","7 - Septyni","8 - Aštuoni","9 - Devyni",Vardas
"Sep 13, 2023",https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/6501cee7cb79d_16946173196501cee7d2991.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/6501cf064b201_16946173506501cf065131d.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/6501cf16a9275_16946173666501cf16b0bd0.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/6501cf27012bf_16946173836501cf2707ba8.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/6501cf3739262_16946173996501cf373f334.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/6501cf47a3460_16946174156501cf47a8d9a.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/6501cf575e9b8_16946174316501cf5765634.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/6501cf67b514b_16946174476501cf67ba9a0.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/6501cf78135a2_16946174646501cf781a50c.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/6501cf8897ee3_16946174806501cf889ebd6.wav,Rokas_1
"Sep 12, 2023",https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/6500a0884142c_16945399126500a0887d82e.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/6500a0937e398_16945399236500a094250f8.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/6500a098aa20a_16945399286500a0994d036.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/6500a09ed4eea_16945399346500a09f720aa.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/6500a0a4987c5_16945399406500a0a533e0f.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/6500a0aa7d8b9_16945399466500a0ab1bd06.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/6500a0b02c96e_16945399526500a0b0ba2ab.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/6500a0b624048_16945399586500a0b661bd3.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/6500a0bb49522_16945399636500a0bbd5737.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/6500a0c0c02a5_16945399686500a0c15a24b.wav,Irmantas_1
"Sep 12, 2023",https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/65009bc03e80c_169453868865009bc132cd6.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/65009bc74141d_169453869565009bc7d19e1.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/65009bcdd23fb_169453870165009bce70e46.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/65009bd556d7e_169453870965009bd5eafe8.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/65009bdc11e47_169453871665009bdca6acd.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/65009be31c817_169453872365009be3b324d.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/65009bef43bbb_169453873565009befd83c2.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/65009bf4a2f05_169453874065009bf549bc5.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/65009bfcbb10a_169453874865009bfd5ce1e.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/65009c01ac66a_169453875365009c0296156.wav,Irmantas_2
"Sep 12, 2023",https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/65009b5c568f6_169453858865009b5c5c3d5.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/65009b6280797_169453859465009b6285a2d.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/65009b689bcc4_169453860065009b68a2670.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/65009b6e40946_169453860665009b6e45b27.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/65009b737fa82_169453861165009b7384ef8.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/65009b7c38c6e_169453862065009b7c3f254.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/65009b8147e36_169453862565009b814e2cb.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/65009b864a554_169453863065009b864f294.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/65009b8bc3ce9_169453863565009b8bc8e1e.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/65009b90890ab_169453864065009b908e741.wav,Irmantas_3
"Sep 8, 2023",https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fb4b777f8a1_169419045564fb4b7784c3a.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fb4b7a04048_169419045864fb4b7a09ccd.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fb4b7d56ee8_169419046164fb4b7d5bfa3.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fb4b806ba7e_169419046464fb4b8071938.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fb4b8367f62_169419046764fb4b836db8c.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fb4b86c915f_169419047064fb4b86cec40.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fb4b8ad060e_169419047464fb4b8adae79.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fb4b8e3075b_169419047864fb4b8e35994.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fb4b921606d_169419048264fb4b921adf8.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fb4b954ce2e_169419048564fb4b955280d.wav,Vilius_4
"Sep 8, 2023",https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fb4b32c7358_169419038664fb4b32cc1a5.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fb4b39e4006_169419039364fb4b39e97b9.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fb4b4573a92_169419040564fb4b4578da0.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fb4b4ad65c4_169419041064fb4b4adbbfa.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fb4b504c8e2_169419041664fb4b5052c2e.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fb4b540c6db_169419042064fb4b5411ead.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fb4b58c77e7_169419042464fb4b58cd821.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fb4b5d63aa4_169419042964fb4b5d69535.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fb4b61c2483_169419043364fb4b61c7230.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fb4b660acf8_169419043864fb4b660fbc7.wav,Simas_1
"Sep 8, 2023",https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fb0f99958c2_169417512964fb0f999aaca.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fb0f9f01eed_169417513564fb0f9f06c4c.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fb0fa49ebb3_169417514064fb0fa4a408f.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fb0fa9dce0e_169417514564fb0fa9e1dc6.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fb0faf60235_169417515164fb0faf65541.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fb0fb44d55b_169417515664fb0fb452c2d.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fb0fb9b2aae_169417516164fb0fb9b87cc.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fb0fbe3da59_169417516664fb0fbe42a47.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fb0fc34c835_169417517164fb0fc3528a7.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fb0fc871743_169417517664fb0fc87653a.wav,Modestas_10
"Sep 8, 2023",https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fb0f47d4a10_169417504764fb0f47d9d31.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fb0f4d15193_169417505364fb0f4d1a279.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fb0f5233bc9_169417505864fb0f523951b.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fb0f5733570_169417506364fb0f57385e1.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fb0f5bceac1_169417506764fb0f5bd42dd.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fb0f6041770_169417507264fb0f60463ea.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fb0f65a47bd_169417507764fb0f65aa28c.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fb0f6aabb66_169417508264fb0f6ab1dc4.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fb0f700c3c4_169417508864fb0f7011e7c.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fb0f7651ae8_169417509464fb0f7656a2c.wav,Modestas_9
"Sep 8, 2023",https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fb0ee25d383_169417494664fb0ee262b3f.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fb0eeb0b179_169417495564fb0eeb1137a.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fb0ef615357_169417496664fb0ef61ad8e.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fb0efcbf5f3_169417497264fb0efcc46f7.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fb0f033bd88_169417497964fb0f0340e3c.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fb0f08b711d_169417498464fb0f08bc125.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fb0f0f1899c_169417499164fb0f0f1daf4.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fb0f144603d_169417499664fb0f144be1e.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fb0f1af38a9_169417500264fb0f1b049bd.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fb0f272a877_169417501564fb0f272f8a5.wav,Modestas_8
"Sep 8, 2023",https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fb0e710e245_169417483364fb0e7113e2c.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fb0e7674606_169417483864fb0e7679549.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fb0e7ba0f50_169417484364fb0e7ba5a30.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fb0e8707bf0_169417485564fb0e870def7.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fb0e8c3de0d_169417486064fb0e8c431f6.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fb0e926acf3_169417486664fb0e926fa59.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fb0e97cbfc8_169417487164fb0e97d1347.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fb0e9ce7636_169417487664fb0e9cecdd7.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fb0ea2063df_169417488264fb0ea20c2c2.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fb0eaa398ef_169417489064fb0eaa3e90d.wav,Modestas_7
"Sep 8, 2023",https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fb0e28e9c81_169417476064fb0e28eee7e.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fb0e2de778b_169417476564fb0e2dec995.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fb0e340cb80_169417477264fb0e3412b24.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fb0e38f29a3_169417477664fb0e39035ab.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fb0e3e0c320_169417478264fb0e3e11c71.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fb0e43be9c0_169417478764fb0e43c4c97.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fb0e486a267_169417479264fb0e486f2b9.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fb0e4d8968a_169417479764fb0e4d8f6a2.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fb0e52b9ee1_169417480264fb0e52bed09.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fb0e5888db9_169417480864fb0e588e570.wav,Modestas_6
"Sep 8, 2023",https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fb0de82dee1_169417469664fb0de832f28.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fb0dec785b0_169417470064fb0dec7d6a3.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fb0df244d05_169417470664fb0df24a3b2.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fb0df7b63bd_169417471164fb0df7bb057.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fb0dfdb533f_169417471764fb0dfdba0ea.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fb0e030cc01_169417472364fb0e0311ea0.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fb0e099fe3a_169417472964fb0e09a4a0a.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fb0e0e79b87_169417473464fb0e0e7eba7.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fb0e143bf90_169417474064fb0e1440e96.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fb0e1a31800_169417474664fb0e1a36dfd.wav,Modestas_6
"Sep 8, 2023",https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fb0da2607a1_169417462664fb0da26596d.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fb0da6cd1ee_169417463064fb0da6d2da6.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fb0dabd4c77_169417463564fb0dabdaefa.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fb0db0e38a8_169417464064fb0db0e9154.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fb0db5bbf14_169417464564fb0db5c1e45.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fb0dba681e3_169417465064fb0dba6da36.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fb0dbf97cd5_169417465564fb0dbf9cab1.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fb0dc639045_169417466264fb0dc63e290.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fb0dcb54e9a_169417466764fb0dcb59d6b.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fb0dd02046f_169417467264fb0dd02501f.wav,Modestas_5
"Sep 8, 2023",https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fb0d5c7b5fc_169417455664fb0d5c8075c.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fb0d6199932_169417456164fb0d619f0e1.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fb0d66c6aeb_169417456664fb0d66cbb58.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fb0d6bb9082_169417457164fb0d6bbe89a.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fb0d716e2bb_169417457764fb0d7173dca.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fb0d76e4ca3_169417458264fb0d76eaf22.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fb0d7bcc145_169417458764fb0d7bd0d3f.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fb0d80e4e08_169417459264fb0d80ea81c.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fb0d862281e_169417459864fb0d8627731.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fb0d8b3b8d8_169417460364fb0d8b40f3d.wav,Modestas_4
"Sep 8, 2023",https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fb0cf8b926e_169417445664fb0cf8bee63.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fb0cfe87a31_169417446264fb0cfe8cf73.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fb0d037c845_169417446764fb0d03815b5.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fb0d080d4ba_169417447264fb0d0811f52.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fb0d0c8fdd0_169417447664fb0d0c953e0.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fb0d12234b9_169417448264fb0d122852d.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fb0d17354bb_169417448764fb0d173b893.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fb0d1c8cc90_169417449264fb0d1c91724.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fb0d215c2e2_169417449764fb0d21625fe.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fb0d262be24_169417450264fb0d263153b.wav,Modestas_3
"Sep 8, 2023",https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fb0cb73a5c5_169417439164fb0cb73f1e0.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fb0cbc44ab9_169417439664fb0cbc499f2.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fb0cc0652b1_169417440064fb0cc06b310.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fb0cc4743dc_169417440464fb0cc4793a5.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fb0cca6d14d_169417441064fb0cca72471.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fb0cd123ae2_169417441764fb0cd1292f1.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fb0cd5ccc97_169417442164fb0cd5d1c81.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fb0cda4db13_169417442664fb0cda52c3f.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fb0cde60c1f_169417443064fb0cde662bc.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fb0ce303b99_169417443564fb0ce308d99.wav,Modestas_2
"Sep 8, 2023",https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fb0c4f51cd2_169417428764fb0c4f57a13.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fb0c6218946_169417430664fb0c621dc3a.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fb0c68860d3_169417431264fb0c688b604.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fb0c7088400_169417432064fb0c708d75e.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fb0c7809cf8_169417432864fb0c780ed00.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fb0c7f1a821_169417433564fb0c7f2042d.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fb0c8524280_169417434164fb0c852977d.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fb0c8c32cae_169417434864fb0c8c37d3c.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fb0c93c2543_169417435564fb0c93c7d74.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fb0c9a91cdb_169417436264fb0c9a97434.wav,Modestas_1
"Sep 8, 2023",https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fb0bc780fcc_169417415164fb0bc7861df.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fb0bd2242c4_169417416264fb0bd229368.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fb0bdada282_169417417064fb0bdadf111.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fb0be4a8d72_169417418064fb0be4aebad.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fb0bee880b5_169417419064fb0bee8fd65.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fb0bf73e936_169417419964fb0bf743d82.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fb0bff8c07b_169417420764fb0bff90ffd.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fb0c0739215_169417421564fb0c073e4ca.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fb0c0f434f0_169417422364fb0c0f48cf4.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fb0c1b954bb_169417423564fb0c1b9a87b.wav,Modestas_11
"Sep 7, 2023",https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fa3263b281d_169411849964fa3263b7dd4.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fa3267ebf49_169411850364fa3267f1102.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fa326c16cc4_169411850864fa326c1c9e0.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fa327172059_169411851364fa327176df4.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fa3278a53ea_169411852064fa3278aa326.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fa327dbe405_169411852564fa327dc327b.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fa32835c1b1_169411853164fa328360c2a.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fa3287f2186_169411853564fa328803799.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fa328caba9f_169411854064fa328cb08a1.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fa329167e47_169411854564fa32916d064.wav,Gintas_1
"Sep 7, 2023",https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fa31bc71646_169411833264fa31bc77c22.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fa31c409b10_169411834064fa31c40f462.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fa31c8cca9b_169411834464fa31c8d1db5.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fa31cdba97e_169411834964fa31cdc021e.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fa31d285b06_169411835464fa31d28b13a.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fa31d73f1f0_169411835964fa31d744c75.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fa31dbc16c5_169411836364fa31dbc6ed1.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fa31e07af2b_169411836864fa31e0811ed.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fa31e634959_169411837464fa31e639e57.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fa31ec3c09d_169411838064fa31ec40fd0.wav,Gintas_2
"Sep 7, 2023",https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fa31505d12e_169411822464fa31506215e.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fa315b2beed_169411823564fa315b311ce.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fa316397d24_169411824364fa31639da32.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fa316964ade_169411824964fa31696b277.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fa316f3f3c0_169411825564fa316f4489d.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fa3178955f3_169411826464fa31789b2e5.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fa317de8a1e_169411826964fa317dee514.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fa3183324c6_169411827564fa3183376e9.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fa318823d2c_169411828064fa31882960f.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fa318da3c12_169411828564fa318da883d.wav,Gintas_3
"Sep 7, 2023",https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fa30b64d701_169411807064fa30b65291c.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fa30bb634de_169411807564fa30bb68078.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fa30bfe4a5c_169411807964fa30bfea0b1.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fa30c4e193f_169411808464fa30c4e6bfe.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fa30caa60d7_169411809064fa30caab4de.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fa30d0438b3_169411809664fa30d048bb0.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fa30e03f62c_169411811264fa30e045327.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fa30e5f0db3_169411811764fa30e60212f.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fa30ec0e736_169411812464fa30ec14d16.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fa30f113583_169411812964fa30f11994d.wav,Gintas_4
"Sep 7, 2023",https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fa306456eeb_169411798864fa30645c4f7.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fa3069579d6_169411799364fa30695c5ac.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fa306e3121a_169411799864fa306e3696c.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fa307331937_169411800364fa30733714f.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fa3077d00b4_169411800764fa3077d5b3b.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fa307c6e490_169411801264fa307c739df.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fa3080ca561_169411801664fa3080d1ccf.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fa30856408b_169411802164fa30856974d.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fa3089ecbef_169411802564fa3089f23f3.wav,https://eu.jotform.com/widget-uploads/voiceRecorder/232493385305054/64fa308ed7f4c_169411803064fa308edd0cb.wav,Gintas_5
